subject	date	video	rating	time	trialNo
S269946	22/June/2018	17.mp4	5	13775;	27
S269946	22/June/2018	24.mp4	3	18153;	28
S269946	22/June/2018	10.mp4	4	26331;	29
S269946	22/June/2018	28.mp4	3	16145;	30
S269946	22/June/2018	20.mp4	3	22420;	31
S269946	22/June/2018	29.mp4	3	10059;	32
S269946	22/June/2018	12.mp4	4	19890;	33
S269946	22/June/2018	18.mp4	5	24391;	34
S269946	22/June/2018	14.mp4	3	18644;	35
S276170	22/June/2018	1.mp4	4	21954;	1
S276170	22/June/2018	2.mp4	4	21236;	2
S276170	22/June/2018	3.mp4	2	2048;	3
S276170	22/June/2018	19.mp4	5	24051;	4
S276170	22/June/2018	7.mp4	1	39374;2710;	5
S276170	22/June/2018	26.mp4	4	15507;	6
S276170	22/June/2018	23.mp4	5	22623;	7
S276170	22/June/2018	6.mp4	1	68087;2008;	8
S276170	22/June/2018	24.mp4	4	17559;	9
S276170	22/June/2018	11.mp4	3	38838;	10
S276170	22/June/2018	33.mp4	4	17552;	11
S276170	22/June/2018	4.mp4	2	41983;	12
S276170	22/June/2018	21.mp4	4	17692;	13
S276170	22/June/2018	29.mp4	4	17218;	14
S276170	22/June/2018	14.mp4	3	20059;	15
S276170	22/June/2018	12.mp4	4	22913;	16
S276170	22/June/2018	31.mp4	3	16525;	17
S276170	22/June/2018	20.mp4	3	35098;	18
S276170	22/June/2018	16.mp4	4	29927;	19
S276170	22/June/2018	25.mp4	4	21306;	20
S276170	22/June/2018	13.mp4	3	18005;	21
S276170	22/June/2018	17.mp4	4	14644;	22
S276170	22/June/2018	22.mp4	4	17565;	23
S276170	22/June/2018	35.mp4	2	15449;	24
S276170	22/June/2018	15.mp4	4	15866;	25
S276170	22/June/2018	10.mp4	3	29048;	26
S276170	22/June/2018	8.mp4	2	28938;	27
S276170	22/June/2018	28.mp4	4	18118;	28
S276170	22/June/2018	30.mp4	4	12918;	29
S276170	22/June/2018	5.mp4	1	42663;	30
S276170	22/June/2018	32.mp4	4	14190;	31
S276170	22/June/2018	9.mp4	2	40562;7574;	32
S276170	22/June/2018	27.mp4	3	18712;	33
S276170	22/June/2018	34.mp4	4	13941;	34
S276170	22/June/2018	18.mp4	4	24380;	35
S278591	22/June/2018	1.mp4	5	19715;	1
S278591	22/June/2018	2.mp4	2	27904;47695;	2
S278591	22/June/2018	3.mp4	1	2541;	3
S278591	22/June/2018	30.mp4	2	29297;	4
S278591	22/June/2018	17.mp4	3	18160;17640;	5
S278591	22/June/2018	7.mp4	1	37518;3622;	6
S278591	22/June/2018	18.mp4	5	24902;5911;	7
S278591	22/June/2018	11.mp4	2	39897;3127;	8
S278591	22/June/2018	13.mp4	4	19390;2599;	9
S278591	22/June/2018	10.mp4	2	30825;3462;	10
S278591	22/June/2018	14.mp4	2	21579;4583;	11
S278591	22/June/2018	5.mp4	1	39991;2384;	12
S278591	22/June/2018	31.mp4	2	13611;	13
S278591	22/June/2018	32.mp4	5	13963;	14
S278591	22/June/2018	28.mp4	2	15681;	15
S278591	22/June/2018	26.mp4	3	12684;	16
S278591	22/June/2018	24.mp4	4	16464;	17
S278591	22/June/2018	21.mp4	4	17496;	18
S278591	22/June/2018	15.mp4	2	13280;3384;	19
S278591	22/June/2018	12.mp4	2	28121;2743;	20
S278591	22/June/2018	33.mp4	5	15854;	21
S278591	22/June/2018	9.mp4	2	40508;2502;	22
S278591	22/June/2018	25.mp4	5	15825;2327;	23
S278591	22/June/2018	23.mp4	5	19984;2703;	24
